epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202114,2021-04-07,391,AM,,13,state,355027,8437.52689,1098,12177,41,0.0343,4207714,False,False
202114,2021-04-07,384,AP,,16,state,100292,11637.86751,584,1356,10,0.0135,861773,False,False
202114,2021-04-07,398,BA,,29,state,825015,5525.65283,3712,16107,189,0.0195,14930634,False,False
202114,2021-04-07,388,CE,,23,state,564524,6144.74443,0,14884,0,0.0264,9187103,False,False
202114,2021-04-07,397,DF,,53,state,353206,11561.00734,1139,6532,83,0.0185,3055149,False,False
202114,2021-04-07,399,ES,,32,state,395947,9742.66569,2562,7947,70,0.0201,4064052,False,False
202114,2021-04-07,392,GO,,52,state,501233,7046.18235,3887,12474,234,0.0249,7113540,False,False
202114,2021-04-07,384,MA,,21,state,246665,3467.02653,900,6369,48,0.0258,7114598,False,False
202114,2021-04-07,396,MG,,31,state,1182847,5555.18506,13358,26303,508,0.0222,21292666,False,False
202114,2021-04-07,390,MS,,50,state,225992,8044.15472,1295,4717,87,0.0209,2809394,False,False
202114,2021-04-07,384,MT,,51,state,323191,9165.36688,3213,8346,112,0.0258,3526220,False,False
202114,2021-04-07,386,PA,,15,state,431636,4966.61679,2756,10975,95,0.0254,8690745,False,False
202114,2021-04-07,392,PB,,25,state,267008,6610.29189,1551,6050,49,0.0227,4039277,False,False
202114,2021-04-07,392,PE,,26,state,361470,3758.80468,2965,12541,62,0.0347,9616621,False,False
202114,2021-04-07,385,PI,,22,state,215140,6556.18806,1480,4379,38,0.0204,3281480,False,False
202114,2021-04-07,392,PR,,41,state,869167,7546.92259,4490,18118,433,0.0208,11516840,False,False
202114,2021-04-07,399,RJ,,33,state,666025,3835.18226,5118,38282,242,0.0575,17366189,False,False
202114,2021-04-07,392,RN,,24,state,205054,5802.04942,1683,4842,21,0.0236,3534165,False,False
202114,2021-04-07,384,RO,,11,state,193630,10778.41978,1321,4419,51,0.0228,1796460,False,False
202114,2021-04-07,383,RR,,14,state,91036,14423.1211,271,1384,17,0.0152,631181,False,False
202114,2021-04-07,394,RS,,43,state,875450,7663.94178,6860,21261,243,0.0243,11422973,False,False
202114,2021-04-07,392,SC,,42,state,825860,11387.24264,3908,11613,65,0.0141,7252502,False,False
202114,2021-04-07,390,SE,,28,state,180483,7783.39174,693,3668,26,0.0203,2318822,False,False
202114,2021-04-07,408,SP,,35,state,2576362,5565.77905,21521,79443,889,0.0308,46289333,False,False
202114,2021-04-07,386,TO,,17,state,146506,9212.77688,1132,2181,24,0.0149,1590248,False,False
202114,2021-04-06,386,AC,,12,state,71420,7984.61659,90,1306,8,0.0183,894470,False,False
202114,2021-04-06,395,AL,,27,state,157330,4694.25575,808,3688,23,0.0234,3351543,False,False
202114,2021-04-06,390,AM,,13,state,353929,8411.43196,953,12136,29,0.0343,4207714,False,False
202114,2021-04-06,383,AP,,16,state,99708,11570.10025,471,1346,12,0.0135,861773,False,False
202114,2021-04-06,397,BA,,29,state,821303,5500.79119,3581,15918,122,0.0194,14930634,False,False
202114,2021-04-06,387,CE,,23,state,564524,6144.74443,5093,14884,192,0.0264,9187103,False,False
202114,2021-04-06,396,DF,,53,state,352067,11523.72601,904,6449,83,0.0183,3055149,False,False
202114,2021-04-06,398,ES,,32,state,393385,9679.62516,2501,7877,110,0.02,4064052,False,False
202114,2021-04-06,391,GO,,52,state,497346,6991.54008,4054,12240,161,0.0246,7113540,False,False
202114,2021-04-06,383,MA,,21,state,245765,3454.37648,770,6321,43,0.0257,7114598,False,False
202114,2021-04-06,395,MG,,31,state,1169489,5492.44984,10450,25795,82,0.0221,21292666,False,False
202114,2021-04-06,389,MS,,50,state,224697,7998.05937,1488,4630,59,0.0206,2809394,False,False
202114,2021-04-06,383,MT,,51,state,319978,9074.24948,2724,8234,107,0.0257,3526220,False,False
202114,2021-04-06,385,PA,,15,state,428880,4934.90489,2676,10880,55,0.0254,8690745,False,False
202114,2021-04-06,391,PB,,25,state,265457,6571.89393,817,6001,52,0.0226,4039277,False,False
202114,2021-04-06,391,PE,,26,state,358505,3727.97264,2179,12479,58,0.0348,9616621,False,False
202114,2021-04-06,384,PI,,22,state,213660,6511.08646,1312,4341,43,0.0203,3281480,False,False
202114,2021-04-06,391,PR,,41,state,864677,7507.9362,4253,17685,280,0.0205,11516840,False,False
202114,2021-04-06,398,RJ,,33,state,660907,3805.7112,1670,38040,347,0.0576,17366189,False,False
202114,2021-04-06,391,RN,,24,state,203371,5754.42856,978,4821,76,0.0237,3534165,False,False
202114,2021-04-06,383,RO,,11,state,192309,10704.88628,1314,4368,41,0.0227,1796460,False,False
202114,2021-04-06,382,RR,,14,state,90765,14380.18572,183,1367,5,0.0151,631181,False,False
202114,2021-04-06,393,RS,,43,state,868590,7603.88736,7666,21018,418,0.0242,11422973,False,False
202114,2021-04-06,391,SC,,42,state,821952,11333.35778,4068,11548,224,0.014,7252502,False,False
202114,2021-04-06,389,SE,,28,state,179790,7753.50587,512,3642,25,0.0203,2318822,False,False
202114,2021-04-06,407,SP,,35,state,2554841,5519.2867,22794,78554,1389,0.0307,46289333,False,False
202114,2021-04-06,385,TO,,17,state,145374,9141.59301,823,2157,24,0.0148,1590248,False,False
202114,2021-04-05,385,AC,,12,state,71330,7974.55476,173,1298,7,0.0182,894470,False,False
202114,2021-04-05,394,AL,,27,state,156522,4670.14745,283,3665,22,0.0234,3351543,False,False
202114,2021-04-05,389,AM,,13,state,352976,8388.78308,664,12107,35,0.0343,4207714,False,False
202114,2021-04-05,382,AP,,16,state,99237,11515.44548,339,1334,11,0.0134,861773,False,False
202114,2021-04-05,396,BA,,29,state,817722,5476.80695,2073,15796,86,0.0193,14930634,False,False
202114,2021-04-05,386,CE,,23,state,559431,6089.30802,7422,14692,285,0.0263,9187103,False,False
202114,2021-04-05,395,DF,,53,state,351163,11494.13662,1388,6366,78,0.0181,3055149,False,False
202114,2021-04-05,397,ES,,32,state,390884,9618.0856,2284,7767,95,0.0199,4064052,False,False
202114,2021-04-05,390,GO,,52,state,493292,6934.55017,2945,12079,230,0.0245,7113540,False,False
202114,2021-04-05,382,MA,,21,state,244995,3443.55366,241,6278,42,0.0256,7114598,False,False
202114,2021-04-05,394,MG,,31,state,1159039,5443.37191,2604,25713,59,0.0222,21292666,False,False
202114,2021-04-05,388,MS,,50,state,223209,7945.09421,1484,4571,58,0.0205,2809394,False,False
202114,2021-04-05,382,MT,,51,state,317254,8996.99962,2167,8127,128,0.0256,3526220,False,False
202114,2021-04-05,384,PA,,15,state,426204,4904.11351,2513,10825,47,0.0254,8690745,False,False
202114,2021-04-05,390,PB,,25,state,264640,6551.66754,1059,5949,43,0.0225,4039277,False,False
202114,2021-04-05,390,PE,,26,state,356326,3705.31396,709,12421,44,0.0349,9616621,False,False
202114,2021-04-05,383,PI,,22,state,212348,6471.1045,1505,4298,30,0.0202,3281480,False,False
202114,2021-04-05,390,PR,,41,state,860424,7471.00767,1436,17405,106,0.0202,11516840,False,False
202114,2021-04-05,397,RJ,,33,state,659237,3796.09481,797,37693,6,0.0572,17366189,False,False
202114,2021-04-05,390,RN,,24,state,202393,5726.75582,1046,4745,69,0.0234,3534165,False,False
202114,2021-04-05,382,RO,,11,state,190995,10631.74243,675,4327,49,0.0227,1796460,False,False
202114,2021-04-05,381,RR,,14,state,90582,14351.19245,211,1362,10,0.015,631181,False,False
202114,2021-04-05,392,RS,,43,state,860924,7536.77698,788,20600,101,0.0239,11422973,False,False
202114,2021-04-05,390,SC,,42,state,817884,11277.2668,1344,11324,81,0.0138,7252502,False,False
202114,2021-04-05,388,SE,,28,state,179278,7731.4257,977,3617,25,0.0202,2318822,False,False
202114,2021-04-05,406,SP,,35,state,2532047,5470.04425,4647,77165,145,0.0305,46289333,False,False
202114,2021-04-05,384,TO,,17,state,144551,9089.84008,900,2133,20,0.0148,1590248,False,False
202114,2021-04-04,384,AC,,12,state,71157,7955.2137,95,1291,7,0.0181,894470,False,False
202114,2021-04-04,393,AL,,27,state,156239,4661.70358,429,3643,23,0.0233,3351543,False,False
202114,2021-04-04,388,AM,,13,state,352312,8373.00254,448,12072,11,0.0343,4207714,False,False
202114,2021-04-04,381,AP,,16,state,98898,11476.10798,294,1323,0,0.0134,861773,False,False
202114,2021-04-04,395,BA,,29,state,815649,5462.92274,1855,15710,50,0.0193,14930634,False,False
202114,2021-04-04,385,CE,,23,state,552009,6008.52086,2742,14407,48,0.0261,9187103,False,False
202114,2021-04-04,394,DF,,53,state,349775,11448.70512,1088,6288,53,0.018,3055149,False,False
202114,2021-04-04,396,ES,,32,state,388600,9561.88553,767,7672,33,0.0197,4064052,False,False
202114,2021-04-04,389,GO,,52,state,490347,6893.15025,1414,11849,21,0.0242,7113540,False,False
202114,2021-04-04,381,MA,,21,state,244754,3440.16626,191,6236,45,0.0255,7114598,False,False
202114,2021-04-04,393,MG,,31,state,1156435,5431.14235,2909,25654,120,0.0222,21292666,False,False
202114,2021-04-04,387,MS,,50,state,221725,7892.27143,831,4513,32,0.0204,2809394,False,False
202114,2021-04-04,381,MT,,51,state,315087,8935.54571,614,7999,73,0.0254,3526220,False,False
202114,2021-04-04,383,PA,,15,state,423691,4875.1977,696,10778,51,0.0254,8690745,False,False
202114,2021-04-04,389,PB,,25,state,263581,6525.44998,1081,5906,40,0.0224,4039277,False,False
202114,2021-04-04,389,PE,,26,state,355617,3697.9413,635,12377,28,0.0348,9616621,False,False
202114,2021-04-04,382,PI,,22,state,210843,6425.24105,969,4268,28,0.0202,3281480,False,False
202114,2021-04-04,389,PR,,41,state,858988,7458.53897,1037,17299,42,0.0201,11516840,False,False
202114,2021-04-04,396,RJ,,33,state,658440,3791.50544,1301,37687,58,0.0572,17366189,False,False
202114,2021-04-04,389,RN,,24,state,201347,5697.15902,1703,4676,47,0.0232,3534165,False,False
202114,2021-04-04,381,RO,,11,state,190320,10594.16853,323,4278,19,0.0225,1796460,False,False
202114,2021-04-04,380,RR,,14,state,90371,14317.76305,21,1352,0,0.015,631181,False,False
202114,2021-04-04,391,RS,,43,state,860136,7529.87861,883,20499,63,0.0238,11422973,False,False
202114,2021-04-04,389,SC,,42,state,816540,11258.73526,1427,11243,54,0.0138,7252502,False,False
202114,2021-04-04,387,SE,,28,state,178301,7689.29224,1040,3592,20,0.0201,2318822,False,False
202114,2021-04-04,405,SP,,35,state,2527400,5460.00522,7196,77020,270,0.0305,46289333,False,False
202114,2021-04-04,383,TO,,17,state,143651,9033.24513,329,2113,6,0.0147,1590248,False,False
202113,2021-04-03,383,AC,,12,state,71062,7944.59289,211,1284,4,0.0181,894470,False,False
202113,2021-04-03,392,AL,,27,state,155810,4648.90351,991,3620,22,0.0232,3351543,False,False
202113,2021-04-03,387,AM,,13,state,351864,8362.35543,746,12061,13,0.0343,4207714,False,False
202113,2021-04-03,380,AP,,16,state,98604,11441.99226,280,1323,5,0.0134,861773,False,False
202113,2021-04-03,394,BA,,29,state,813794,5450.49862,1986,15660,61,0.0192,14930634,False,False
202113,2021-04-03,384,CE,,23,state,549267,5978.67467,1853,14359,54,0.0261,9187103,False,False
202113,2021-04-03,393,DF,,53,state,348687,11413.09311,1814,6235,28,0.0179,3055149,False,False
202113,2021-04-03,395,ES,,32,state,387833,9543.01274,1614,7639,35,0.0197,4064052,False,False
202113,2021-04-03,388,GO,,52,state,488933,6873.27266,712,11828,13,0.0242,7113540,False,False
202113,2021-04-03,380,MA,,21,state,244563,3437.48164,223,6191,42,0.0253,7114598,False,False
202113,2021-04-03,392,MG,,31,state,1153526,5417.48037,5948,25534,320,0.0221,21292666,False,False
202113,2021-04-03,386,MS,,50,state,220894,7862.6921,1037,4481,57,0.0203,2809394,False,False
202113,2021-04-03,380,MT,,51,state,314473,8918.1333,764,7926,77,0.0252,3526220,False,False
202113,2021-04-03,382,PA,,15,state,422995,4867.18918,553,10727,34,0.0254,8690745,False,False
202113,2021-04-03,388,PB,,25,state,262500,6498.68776,789,5866,46,0.0223,4039277,False,False
202113,2021-04-03,388,PE,,26,state,354982,3691.33815,985,12349,54,0.0348,9616621,False,False
202113,2021-04-03,381,PI,,22,state,209874,6395.71169,900,4240,28,0.0202,3281480,False,False
202113,2021-04-03,388,PR,,41,state,857951,7449.53477,2043,17257,74,0.0201,11516840,False,False
202113,2021-04-03,395,RJ,,33,state,657139,3784.01387,3935,37629,411,0.0573,17366189,False,False
202113,2021-04-03,388,RN,,24,state,199644,5648.97225,574,4629,13,0.0232,3534165,False,False
202113,2021-04-03,380,RO,,11,state,189997,10576.18873,648,4259,26,0.0224,1796460,False,False
202113,2021-04-03,379,RR,,14,state,90350,14314.43595,74,1352,0,0.015,631181,False,False
202113,2021-04-03,390,RS,,43,state,859253,7522.14857,1253,20436,202,0.0238,11422973,False,False
202113,2021-04-03,388,SC,,42,state,815113,11239.05929,1242,11189,64,0.0137,7252502,False,False
202113,2021-04-03,386,SE,,28,state,177261,7644.44188,904,3572,22,0.0202,2318822,False,False
202113,2021-04-03,404,SP,,35,state,2520204,5444.45953,7026,76750,198,0.0305,46289333,False,False
202113,2021-04-03,382,TO,,17,state,143322,9012.55653,250,2107,6,0.0147,1590248,False,False
202113,2021-04-02,382,AC,,12,state,70851,7921.0035,863,1280,11,0.0181,894470,False,False
202113,2021-04-02,391,AL,,27,state,154819,4619.33503,620,3598,22,0.0232,3351543,False,False
202113,2021-04-02,386,AM,,13,state,351118,8344.62608,830,12048,17,0.0343,4207714,False,False
202113,2021-04-02,379,AP,,16,state,98324,11409.50111,280,1318,7,0.0134,861773,False,False
202113,2021-04-02,393,BA,,29,state,811808,5437.19711,3347,15599,127,0.0192,14930634,False,False
202113,2021-04-02,383,CE,,23,state,547414,5958.50509,3660,14305,37,0.0261,9187103,False,False
202113,2021-04-02,392,DF,,53,state,346873,11353.71794,1191,6207,57,0.0179,3055149,False,False
202113,2021-04-02,394,ES,,32,state,386219,9503.29868,1745,7604,46,0.0197,4064052,False,False
202113,2021-04-02,387,GO,,52,state,488221,6863.26358,851,11815,90,0.0242,7113540,False,False
202113,2021-04-02,379,MA,,21,state,244340,3434.34724,620,6149,41,0.0252,7114598,False,False
202113,2021-04-02,391,MG,,31,state,1147578,5389.54587,11722,25214,486,0.022,21292666,False,False
202113,2021-04-02,385,MS,,50,state,219857,7825.78022,898,4424,48,0.0201,2809394,False,False
202113,2021-04-02,379,MT,,51,state,313709,8896.46704,1034,7849,83,0.025,3526220,False,False
202113,2021-04-02,381,PA,,15,state,422442,4860.82609,476,10693,74,0.0253,8690745,False,False
202113,2021-04-02,387,PB,,25,state,261711,6479.15456,1227,5820,29,0.0222,4039277,False,False
202113,2021-04-02,387,PE,,26,state,353997,3681.09547,1779,12295,46,0.0347,9616621,False,False
202113,2021-04-02,380,PI,,22,state,208974,6368.28504,1137,4212,31,0.0202,3281480,False,False
202113,2021-04-02,387,PR,,41,state,855908,7431.79553,4569,17183,242,0.0201,11516840,False,False
202113,2021-04-02,394,RJ,,33,state,653204,3761.35489,1290,37218,104,0.057,17366189,False,False
202113,2021-04-02,387,RN,,24,state,199070,5632.73079,1076,4616,28,0.0232,3534165,False,False
202113,2021-04-02,379,RO,,11,state,189349,10540.11779,1013,4233,37,0.0224,1796460,False,False
202113,2021-04-02,378,RR,,14,state,90276,14302.7119,167,1352,0,0.015,631181,False,False
202113,2021-04-02,389,RS,,43,state,858000,7511.17945,7780,20234,171,0.0236,11422973,False,False
202113,2021-04-02,387,SC,,42,state,813871,11221.93417,3084,11125,102,0.0137,7252502,False,False
202113,2021-04-02,385,SE,,28,state,176357,7605.45656,775,3550,25,0.0201,2318822,False,False
202113,2021-04-02,403,SP,,35,state,2513178,5429.28108,16762,76552,818,0.0305,46289333,False,False
202113,2021-04-02,381,TO,,17,state,143072,8996.83571,579,2101,22,0.0147,1590248,False,False
202113,2021-04-01,381,AC,,12,state,69988,7824.52178,331,1269,7,0.0181,894470,False,False
202113,2021-04-01,390,AL,,27,state,154199,4600.83609,709,3576,22,0.0232,3351543,False,False
202113,2021-04-01,385,AM,,13,state,350288,8324.90041,1165,12031,16,0.0343,4207714,False,False
202113,2021-04-01,378,AP,,16,state,98044,11377.00996,502,1311,9,0.0134,861773,False,False
202113,2021-04-01,392,BA,,29,state,808461,5414.78011,4797,15472,142,0.0191,14930634,False,False
202113,2021-04-01,382,CE,,23,state,543754,5918.66664,4185,14268,119,0.0262,9187103,False,False
202113,2021-04-01,391,DF,,53,state,345682,11314.73457,1318,6150,121,0.0178,3055149,False,False
202113,2021-04-01,393,ES,,32,state,384474,9460.36124,1994,7558,58,0.0197,4064052,False,False
202113,2021-04-01,386,GO,,52,state,487370,6851.30048,965,11725,14,0.0241,7113540,False,False
202113,2021-04-01,378,MA,,21,state,243720,3425.63276,1319,6108,38,0.0251,7114598,False,False
202113,2021-04-01,390,MG,,31,state,1135856,5334.49405,11943,24728,396,0.0218,21292666,False,False
202113,2021-04-01,384,MS,,50,state,218959,7793.81603,1502,4376,42,0.02,2809394,False,False
202113,2021-04-01,378,MT,,51,state,312675,8867.14385,2338,7766,91,0.0248,3526220,False,False
202113,2021-04-01,380,PA,,15,state,421966,4855.34899,1594,10619,116,0.0252,8690745,False,False
202113,2021-04-01,386,PB,,25,state,260484,6448.77784,1311,5791,47,0.0222,4039277,False,False
202113,2021-04-01,386,PE,,26,state,352218,3662.59625,2987,12249,74,0.0348,9616621,False,False
202113,2021-04-01,379,PI,,22,state,207837,6333.63604,1206,4181,40,0.0201,3281480,False,False
202113,2021-04-01,386,PR,,41,state,851339,7392.12319,5234,16941,224,0.0199,11516840,False,False
202113,2021-04-01,393,RJ,,33,state,651914,3753.92667,4039,37114,387,0.0569,17366189,False,False
202113,2021-04-01,386,RN,,24,state,197994,5602.28512,185,4588,40,0.0232,3534165,False,False
202113,2021-04-01,378,RO,,11,state,188336,10483.72911,1066,4196,53,0.0223,1796460,False,False
202113,2021-04-01,377,RR,,14,state,90109,14276.25356,256,1352,6,0.015,631181,False,False
202113,2021-04-01,388,RS,,43,state,850220,7443.07108,4840,20063,327,0.0236,11422973,False,False
202113,2021-04-01,386,SC,,42,state,810787,11179.41091,3858,11023,138,0.0136,7252502,False,False
202113,2021-04-01,384,SE,,28,state,175582,7572.03442,982,3525,24,0.0201,2318822,False,False
202113,2021-04-01,402,SP,,35,state,2496416,5393.06972,26567,75734,1082,0.0303,46289333,False,False
202113,2021-04-01,380,TO,,17,state,142493,8960.4263,580,2079,22,0.0146,1590248,False,False
202113,2021-03-31,380,AC,,12,state,69657,7787.51663,554,1262,9,0.0181,894470,False,False
202113,2021-03-31,389,AL,,27,state,153490,4579.68166,624,3554,21,0.0232,3351543,False,False
202113,2021-03-31,384,AM,,13,state,349123,8297.21317,1313,12015,18,0.0344,4207714,False,False
202113,2021-03-31,377,AP,,16,state,97542,11318.75796,632,1302,10,0.0133,861773,False,False
202113,2021-03-31,391,BA,,29,state,803664,5382.65153,4235,15330,160,0.0191,14930634,False,False
202113,2021-03-31,381,CE,,23,state,539569,5873.11365,4586,14149,282,0.0262,9187103,False,False
202113,2021-03-31,390,DF,,53,state,344364,11271.59428,1253,6029,117,0.0175,3055149,False,False
202113,2021-03-31,392,ES,,32,state,382480,9411.2969,2868,7500,61,0.0196,4064052,False,False
202113,2021-03-31,385,GO,,52,state,486405,6837.7348,3029,11711,184,0.0241,7113540,False,False
202113,2021-03-31,377,MA,,21,state,242401,3407.09342,824,6070,39,0.025,7114598,False,False
202113,2021-03-31,389,MG,,31,state,1123913,5278.40431,12020,24332,417,0.0216,21292666,False,False
202113,2021-03-31,383,MS,,50,state,217457,7740.35255,1859,4334,57,0.0199,2809394,False,False
202113,2021-03-31,377,MT,,51,state,310337,8800.84056,2846,7675,100,0.0247,3526220,False,False
202113,2021-03-31,379,PA,,15,state,420372,4837.00764,2849,10503,77,0.025,8690745,False,False
202113,2021-03-31,385,PB,,25,state,259173,6416.32153,1553,5744,73,0.0222,4039277,False,False
202113,2021-03-31,385,PE,,26,state,349231,3631.53544,2431,12175,57,0.0349,9616621,False,False
202113,2021-03-31,378,PI,,22,state,206631,6296.88433,1626,4141,37,0.02,3281480,False,False
202113,2021-03-31,385,PR,,41,state,846105,7346.67669,3059,16717,196,0.0198,11516840,False,False
202113,2021-03-31,392,RJ,,33,state,647875,3730.66883,3121,36727,295,0.0567,17366189,False,False
202113,2021-03-31,385,RN,,24,state,197809,5597.05051,0,4548,7,0.023,3534165,False,False
202113,2021-03-31,377,RO,,11,state,187270,10424.39019,1860,4143,58,0.0221,1796460,False,False
202113,2021-03-31,376,RR,,14,state,89853,14235.69467,328,1346,5,0.015,631181,False,False
202113,2021-03-31,387,RS,,43,state,845380,7400.70033,6310,19736,304,0.0233,11422973,False,False
202113,2021-03-31,385,SC,,42,state,806929,11126.21548,3931,10885,133,0.0135,7252502,False,False
202113,2021-03-31,383,SE,,28,state,174600,7529.68533,907,3501,23,0.0201,2318822,False,False
202113,2021-03-31,401,SP,,35,state,2469849,5335.67636,23169,74652,1160,0.0302,46289333,False,False
202113,2021-03-31,379,TO,,17,state,141913,8923.954,938,2057,25,0.0145,1590248,False,False
202113,2021-03-30,379,AC,,12,state,69103,7725.58051,198,1253,13,0.0181,894470,False,False
202113,2021-03-30,388,AL,,27,state,152866,4561.06337,656,3533,22,0.0231,3351543,False,False
202113,2021-03-30,383,AM,,13,state,347810,8266.00857,1490,11997,23,0.0345,4207714,False,False
202113,2021-03-30,376,AP,,16,state,96910,11245.42078,711,1292,13,0.0133,861773,False,False
202113,2021-03-30,390,BA,,29,state,799429,5354.28703,3924,15170,120,0.019,14930634,False,False
202113,2021-03-30,380,CE,,23,state,534983,5823.19584,3752,13867,143,0.0259,9187103,False,False
202113,2021-03-30,389,DF,,53,state,343111,11230.58155,1353,5912,94,0.0172,3055149,False,False
202113,2021-03-30,391,ES,,32,state,379612,9340.72694,3532,7439,72,0.0196,4064052,False,False
202113,2021-03-30,384,GO,,52,state,483376,6795.15403,4758,11527,175,0.0238,7113540,False,False
202113,2021-03-30,376,MA,,21,state,241577,3395.51159,1431,6031,40,0.025,7114598,False,False
202113,2021-03-30,388,MG,,31,state,1111893,5221.95295,8206,23915,127,0.0215,21292666,False,False
202113,2021-03-30,382,MS,,50,state,215598,7674.18169,1729,4277,57,0.0198,2809394,False,False
202113,2021-03-30,376,MT,,51,state,307491,8720.13091,3075,7575,90,0.0246,3526220,False,False
202113,2021-03-30,378,PA,,15,state,417523,4804.22564,2537,10426,51,0.025,8690745,False,False
202113,2021-03-30,384,PB,,25,state,257620,6377.87406,1150,5671,70,0.022,4039277,False,False
202113,2021-03-30,384,PE,,26,state,346800,3606.25629,2233,12118,74,0.0349,9616621,False,False
202113,2021-03-30,377,PI,,22,state,205005,6247.33352,1547,4104,38,0.02,3281480,False,False
202113,2021-03-30,384,PR,,41,state,843046,7320.11559,3282,16521,231,0.0196,11516840,False,False
202113,2021-03-30,391,RJ,,33,state,644754,3712.69713,3500,36432,283,0.0565,17366189,False,False
202113,2021-03-30,384,RN,,24,state,197809,5597.05051,1024,4541,33,0.023,3534165,False,False
202113,2021-03-30,376,RO,,11,state,185410,10320.85323,883,4085,39,0.022,1796460,False,False
202113,2021-03-30,375,RR,,14,state,89525,14183.7286,361,1341,21,0.015,631181,False,False
202113,2021-03-30,386,RS,,43,state,839070,7345.46077,7063,19432,412,0.0232,11422973,False,False
202113,2021-03-30,384,SC,,42,state,802998,11072.01349,4922,10752,158,0.0134,7252502,False,False
202113,2021-03-30,382,SE,,28,state,173693,7490.57064,807,3478,22,0.02,2318822,False,False
202113,2021-03-30,400,SP,,35,state,2446680,5285.6238,21360,73492,1209,0.03,46289333,False,False
202113,2021-03-30,378,TO,,17,state,140975,8864.96949,957,2032,25,0.0144,1590248,False,False
202113,2021-03-29,378,AC,,12,state,68905,7703.4445,163,1240,6,0.018,894470,False,False
202113,2021-03-29,387,AL,,27,state,152210,4541.49029,386,3511,22,0.0231,3351543,False,False
202113,2021-03-29,382,AM,,13,state,346320,8230.59742,510,11974,22,0.0346,4207714,False,False
202113,2021-03-29,375,AP,,16,state,96199,11162.91645,550,1279,11,0.0133,861773,False,False
202113,2021-03-29,389,BA,,29,state,795505,5328.0055,1068,15050,90,0.0189,14930634,False,False
202113,2021-03-29,379,CE,,23,state,531231,5782.35598,4046,13724,128,0.0258,9187103,False,False
202113,2021-03-29,388,DF,,53,state,341758,11186.29566,1592,5818,61,0.017,3055149,False,False
202113,2021-03-29,390,ES,,32,state,376080,9253.8186,1865,7367,89,0.0196,4064052,False,False
202113,2021-03-29,383,GO,,52,state,478618,6728.2675,3155,11352,204,0.0237,7113540,False,False
202113,2021-03-29,375,MA,,21,state,240146,3375.39802,193,5991,42,0.0249,7114598,False,False
202113,2021-03-29,387,MG,,31,state,1103687,5183.41386,3112,23788,101,0.0216,21292666,False,False
202113,2021-03-29,381,MS,,50,state,213869,7612.63817,1450,4220,56,0.0197,2809394,False,False
202113,2021-03-29,375,MT,,51,state,304416,8632.92704,2205,7485,115,0.0246,3526220,False,False
202113,2021-03-29,377,PA,,15,state,414986,4775.03367,2244,10375,62,0.025,8690745,False,False
202113,2021-03-29,383,PB,,25,state,256470,6349.40362,968,5601,49,0.0218,4039277,False,False
202113,2021-03-29,383,PE,,26,state,344567,3583.03608,390,12044,38,0.035,9616621,False,False
202113,2021-03-29,376,PI,,22,state,203458,6200.19016,1228,4066,38,0.02,3281480,False,False
202113,2021-03-29,383,PR,,41,state,839764,7291.61819,2828,16290,100,0.0194,11516840,False,False
202113,2021-03-29,390,RJ,,33,state,641254,3692.54302,787,36149,40,0.0564,17366189,False,False
202113,2021-03-29,383,RN,,24,state,196785,5568.07619,1599,4508,47,0.0229,3534165,False,False
202113,2021-03-29,375,RO,,11,state,184527,10271.70101,885,4046,56,0.0219,1796460,False,False
202113,2021-03-29,374,RR,,14,state,89164,14126.53423,0,1320,0,0.0148,631181,False,False
202113,2021-03-29,385,RS,,43,state,832007,7283.62923,1377,19020,197,0.0229,11422973,False,False
202113,2021-03-29,383,SC,,42,state,798076,11004.14726,2685,10594,112,0.0133,7252502,False,False
202113,2021-03-29,381,SE,,28,state,172886,7455.76849,1185,3456,24,0.02,2318822,False,False
202113,2021-03-29,399,SP,,35,state,2425320,5239.47926,5220,72283,292,0.0298,46289333,False,False
202113,2021-03-29,377,TO,,17,state,140018,8804.7902,924,2007,23,0.0143,1590248,False,False
202113,2021-03-28,377,AC,,12,state,68742,7685.22142,167,1234,5,0.018,894470,False,False
202113,2021-03-28,386,AL,,27,state,151824,4529.97321,734,3489,22,0.023,3351543,False,False
202113,2021-03-28,381,AM,,13,state,345810,8218.47683,474,11952,13,0.0346,4207714,False,False
202113,2021-03-28,374,AP,,16,state,95649,11099.09454,249,1268,0,0.0133,861773,False,False
202113,2021-03-28,388,BA,,29,state,794437,5320.85242,2956,14960,74,0.0188,14930634,False,False
202113,2021-03-28,378,CE,,23,state,527185,5738.31598,4380,13596,32,0.0258,9187103,False,False
202113,2021-03-28,387,DF,,53,state,340166,11134.18691,1236,5757,40,0.0169,3055149,False,False
202113,2021-03-28,389,ES,,32,state,374215,9207.92844,1550,7278,29,0.0194,4064052,False,False
202113,2021-03-28,382,GO,,52,state,475463,6683.91546,734,11148,18,0.0234,7113540,False,False
202113,2021-03-28,374,MA,,21,state,239953,3372.68529,237,5949,39,0.0248,7114598,False,False
202113,2021-03-28,386,MG,,31,state,1100575,5168.7985,7036,23687,321,0.0215,21292666,False,False
202113,2021-03-28,380,MS,,50,state,212419,7561.02562,1137,4164,41,0.0196,2809394,False,False
